codigo,nombre,url,imagen,hex,rgb,familia,ambiente
39YY 68/634,Tesoro Arqueológico,https://www.alba.com.ar/es/paletas-de-colores/tesoro-arqueologico-39yy-68-634-1671968,,#FBC94A,"251,201,74",Amarillo,
40YY 46/587,Tiara,https://www.alba.com.ar/es/paletas-de-colores/tiara-40yy-46-587-1671992,,#DAA937,"218,169,55",Amarillo,
65YY 72/399,Toque de Manzana,https://www.alba.com.ar/es/paletas-de-colores/toque-de-manzana-65yy-72-399-1672590,,#ECDB8B,"236,219,139",Amarillo,
60YY 76/144,Toque de Primavera,https://www.alba.com.ar/es/paletas-de-colores/toque-de-primavera-60yy-76-144-1672536,,#E8DEC0,"232,222,192",Amarillo,
40YY 49/408,Triple Corona,https://www.alba.com.ar/es/paletas-de-colores/triple-corona-40yy-49-408-1671994,,#D7B468,"215,180,104",Amarillo,
43YY 69/543,Tulipán de Mayo,https://www.alba.com.ar/es/paletas-de-colores/tulipan-de-mayo-43yy-69-543-1672057,,#F8CD6A,"248,205,106",Amarillo,
60YY 67/117,Valle Nublado,https://www.alba.com.ar/es/paletas-de-colores/valle-nublado-60yy-67-117-1672527,,#D9D1B9,"217,209,185",Amarillo,
70YY 83/075,Vapor,https://www.alba.com.ar/es/paletas-de-colores/vapor-70yy-83-075-1672854,,#EEE9D8,"238,233,216",Amarillo,
45YY 51/758,Verde Dorado *,https://www.alba.com.ar/es/paletas-de-colores/verde-dorado-45yy-51-758-1672086,,#E5B600,"229,182,0",Amarillo,
45YY 51/365,Verde Escocés,https://www.alba.com.ar/es/paletas-de-colores/verde-escoces-45yy-51-365-3137094,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-234310.png,#D4B773,"212,183,115",Amarillo,
45YY 63/251,Verde Italiano,https://www.alba.com.ar/es/paletas-de-colores/verde-italiano-45yy-63-251-3137095,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-234299.png,#E2CD9E,"226,205,158",Amarillo,
50YY 62/309,Verde Matinal,https://www.alba.com.ar/es/paletas-de-colores/verde-matinal-50yy-62-309-1672387,,#E2CB8F,"226,203,143",Amarillo,
41YY 53/306,Verde Mañana,https://www.alba.com.ar/es/paletas-de-colores/verde-manana-41yy-53-306-3137082,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-234267.png,#D6BB82,"214,187,130",Amarillo,
40YY 58/565,Verde Sueco,https://www.alba.com.ar/es/paletas-de-colores/verde-sueco-40yy-58-565-1671998,,#EBBD51,"235,189,81",Amarillo,
48YY 12/177,Verde Tapenade,https://www.alba.com.ar/es/paletas-de-colores/verde-tapenade-48yy-12-177-1672147,,#665936,"102,89,54",Amarillo,
49YY 54/251,Verde Toscana,https://www.alba.com.ar/es/paletas-de-colores/verde-toscana-49yy-54-251-3137114,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-234356.png,#D1BE8E,"209,190,142",Amarillo,
46YY 74/602,Yema de Huevo,https://www.alba.com.ar/es/paletas-de-colores/yema-de-huevo-46yy-74-602-1672126,,#FFD562,"255,213,98",Amarillo,
76BG 72/113,Agua Mística,https://www.alba.com.ar/es/paletas-de-colores/agua-mistica-76bg-72-113-1672893,,#C4E0EB,"196,224,235",Azul,
07BB 62/156,Agua Secreta,https://www.alba.com.ar/es/paletas-de-colores/agua-secreta-07bb-62-156-1671048,,#B2D1E7,"178,209,231",Azul,
65BG 17/353,Aguas Caribeñas,https://www.alba.com.ar/es/paletas-de-colores/aguas-caribenas-65bg-17-353-1672583,,#00779B,"0,119,155",Azul,
15BB 19/227,Aguas de Islandia,https://www.alba.com.ar/es/paletas-de-colores/aguas-de-islandia-15bb-19-227-3136972,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-236863.png,#457697,"69,118,151",Azul,
36BB 46/231,Aguas de Lisboa,https://www.alba.com.ar/es/paletas-de-colores/aguas-de-lisboa-36bb-46-231-1671941,,#91B5D8,"145,181,216",Azul,
25BB 32/310,Aguas Limpias,https://www.alba.com.ar/es/paletas-de-colores/aguas-limpias-25bb-32-310-3137025,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-236937.png,#5C9BCC,"92,155,204",Azul,
50BG 11/123,Aguas Oceánicas,https://www.alba.com.ar/es/paletas-de-colores/aguas-oceanicas-50bg-11-123-1672187,,#3A5E67,"58,94,103",Azul,
14BB 39/289,Aguas Ondulantes,https://www.alba.com.ar/es/paletas-de-colores/aguas-ondulantes-14bb-39-289-1671369,,#6CABD6,"108,171,214",Azul,
30BB 08/225,Aguas Turbulentas,https://www.alba.com.ar/es/paletas-de-colores/aguas-turbulentas-30bb-08-225-1671587,,#184C6E,"24,76,110",Azul,
83BG 55/097,Aguas Vaporosas,https://www.alba.com.ar/es/paletas-de-colores/aguas-vaporosas-83bg-55-097-1673028,,#AFC5D0,"175,197,208",Azul,
32BB 10/296,Alas de Colibrí,https://www.alba.com.ar/es/paletas-de-colores/alas-de-colibri-32bb-10-296-3137047,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-236983.png,#005482,"0,84,130",Azul,
10BB 64/052,Alaska,https://www.alba.com.ar/es/paletas-de-colores/alaska-10bb-64-052-1671091,,#C8D1D7,"200,209,215",Azul,
50BG 41/312,Amsterdam,https://www.alba.com.ar/es/paletas-de-colores/amsterdam-50bg-41-312-1672197,,#49B6CE,"73,182,206",Azul,
50BB 27/232,Arlequín,https://www.alba.com.ar/es/paletas-de-colores/arlequin-50bb-27-232-1672172,,#718EB4,"113,142,180",Azul,
52BB 75/036,Aroma a Violeta,https://www.alba.com.ar/es/paletas-de-colores/aroma-a-violeta-52bb-75-036-3137122,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-237146.png,#DCDFE4,"220,223,228",Azul,
70BB 67/096,Azul Arcadia,https://www.alba.com.ar/es/paletas-de-colores/azul-arcadia-70bb-67-096-1672643,,#CED3E3,"206,211,227",Azul,
70BG 53/164,Azul Atlántida,https://www.alba.com.ar/es/paletas-de-colores/azul-atlantida-70bg-53-164-1672669,,#9AC5D5,"154,197,213",Azul,
39BB 18/351,Azul Añil,https://www.alba.com.ar/es/paletas-de-colores/azul-anil-39bb-18-351-1671960,,#2676AD,"38,118,173",Azul,
50BB 08/257,Azul Bajo Cero,https://www.alba.com.ar/es/paletas-de-colores/azul-bajo-cero-50bb-08-257-1672163,,#1C4B75,"28,75,117",Azul,
70BG 44/129,Azul Barroco,https://www.alba.com.ar/es/paletas-de-colores/azul-barroco-70bg-44-129-1672667,,#94B5C2,"148,181,194",Azul,
43BB 09/340,Azul Blazer,https://www.alba.com.ar/es/paletas-de-colores/azul-blazer-43bb-09-340-1672051,,#005184,"0,81,132",Azul,
40BG 65/171,Azul Burbujeante,https://www.alba.com.ar/es/paletas-de-colores/azul-burbujeante-40bg-65-171-3137077,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-236384.png,#A8DAE5,"168,218,229",Azul,
27BB 21/366,Azul Cabalgata,https://www.alba.com.ar/es/paletas-de-colores/azul-cabalgata-27bb-21-366-3137036,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-236944.png,#1B80B8,"27,128,184",Azul,
50BG 12/219,Azul Cadete,https://www.alba.com.ar/es/paletas-de-colores/azul-cadete-50bg-12-219-1672188,,#136777,"19,103,119",Azul,
48BB 33/169,Azul Camarote,https://www.alba.com.ar/es/paletas-de-colores/azul-camarote-48bb-33-169-3137103,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-237046.png,#8599B4,"133,153,180",Azul,
30BB 18/318,Azul Campeón,https://www.alba.com.ar/es/paletas-de-colores/azul-campeon-30bb-18-318-1671598,,#3078A8,"48,120,168",Azul,
30BB 18/190,Azul Capitolio,https://www.alba.com.ar/es/paletas-de-colores/azul-capitolio-30bb-18-190-1671597,,#537390,"83,115,144",Azul,
50BB 33/164,Azul Cashmere,https://www.alba.com.ar/es/paletas-de-colores/azul-cashmere-50bb-33-164-1672173,,#8698B4,"134,152,180",Azul,
67BG 19/394,Azul Celeste Fusión,https://www.alba.com.ar/es/paletas-de-colores/azul-celeste-fusion-67bg-19-394-1688848,,#007DA6,"0,125,166",Azul,
50BB 39/188,Azul Ceremonial,https://www.alba.com.ar/es/paletas-de-colores/azul-ceremonial-50bb-39-188-1672175,,#8FA6C6,"143,166,198",Azul,
01BB 69/098,Azul Citrino,https://www.alba.com.ar/es/paletas-de-colores/azul-citrino-01bb-69-098-1671006,,#C3D8E3,"195,216,227",Azul,
50BB 63/094,Azul Colgante,https://www.alba.com.ar/es/paletas-de-colores/azul-colgante-50bb-63-094-1672180,,#C6CFDE,"198,207,222",Azul,
31BB 15/212,Azul Cóndor,https://www.alba.com.ar/es/paletas-de-colores/azul-condor-31bb-15-212-1671901,,#446A8B,"68,106,139",Azul,
90BG 56/125,Azul Danubio,https://www.alba.com.ar/es/paletas-de-colores/azul-danubio-90bg-56-125-1673130,,#ADC8D7,"173,200,215",Azul,
50BB 63/066,Azul de Jarrón,https://www.alba.com.ar/es/paletas-de-colores/azul-de-jarron-50bb-63-066-1672179,,#C8CFD9,"200,207,217",Azul,
89BG 37/353,Azul de la Tarde,https://www.alba.com.ar/es/paletas-de-colores/azul-de-la-tarde-89bg-37-353-1673075,,#3BACD5,"59,172,213",Azul,
79BG 27/391,Azul Dicha,https://www.alba.com.ar/es/paletas-de-colores/azul-dicha-79bg-27-391-3137195,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-236646.png,#0097C4,"0,151,196",Azul,
30BB 63/124,Azul Discreto,https://www.alba.com.ar/es/paletas-de-colores/azul-discreto-30bb-63-124-1671623,,#BFD1E4,"191,209,228",Azul,
50BB 18/276,Azul Eclesiástico,https://www.alba.com.ar/es/paletas-de-colores/azul-eclesiastico-50bb-18-276-1672169,,#4D73A1,"77,115,161",Azul,
70BG 72/071,Azul Eterno,https://www.alba.com.ar/es/paletas-de-colores/azul-eterno-70bg-72-071-1672677,,#CEDFE5,"206,223,229",Azul,
70BB 16/287,Azul Expreso,https://www.alba.com.ar/es/paletas-de-colores/azul-expreso-70bb-16-287-1672627,,#526C9D,"82,108,157",Azul,
72BB 07/288,Azul Fantasma,https://www.alba.com.ar/es/paletas-de-colores/azul-fantasma-72bb-07-288-1672865,,#224373,"34,67,115",Azul,
79BG 53/259,Azul Feriado,https://www.alba.com.ar/es/paletas-de-colores/azul-feriado-79bg-53-259-1672931,,#82C8E3,"130,200,227",Azul,
10BB 57/115,Azul Finlandés,https://www.alba.com.ar/es/paletas-de-colores/azul-finlandes-10bb-57-115-1671089,,#B3C8D8,"179,200,216",Azul,
30BB 10/112,Azul Firma,https://www.alba.com.ar/es/paletas-de-colores/azul-firma-30bb-10-112-1671590,,#425465,"66,84,101",Azul,
30BB 32/139,Azul Florentino,https://www.alba.com.ar/es/paletas-de-colores/azul-florentino-30bb-32-139-1671605,,#869AAF,"134,154,175",Azul,
81BG 09/241,Azul Formal,https://www.alba.com.ar/es/paletas-de-colores/azul-formal-81bg-09-241-1673007,,#00546E,"0,84,110",Azul,
70BG 07/086,Azul Frontón,https://www.alba.com.ar/es/paletas-de-colores/azul-fronton-70bg-07-086-1672650,,#2F454D,"47,69,77",Azul,
50BG 44/094,Azul Fénix,https://www.alba.com.ar/es/paletas-de-colores/azul-fenix-50bg-44-094-1672198,,#9AB4BA,"154,180,186",Azul,
10BB 11/126,Azul Gótico,https://www.alba.com.ar/es/paletas-de-colores/azul-gotico-10bb-11-126-1671072,,#405A6B,"64,90,107",Azul,
46BG 63/190,Azul Harmonía,https://www.alba.com.ar/es/paletas-de-colores/azul-harmonia-46bg-63-190-1672119,,#9FD5E2,"159,213,226",Azul,
88BG 08/179,Azul Imaginado,https://www.alba.com.ar/es/paletas-de-colores/azul-imaginado-88bg-08-179-1673066,,#0C4C62,"12,76,98",Azul,
04BB 34/244,Azul Informal,https://www.alba.com.ar/es/paletas-de-colores/azul-informal-04bb-34-244-1671024,,#67A0C1,"103,160,193",Azul,
30BB 46/124,Azul Invernal,https://www.alba.com.ar/es/paletas-de-colores/azul-invernal-30bb-46-124-1671612,,#A3B5C8,"163,181,200",Azul,
50BB 54/079,Azul Laqueado,https://www.alba.com.ar/es/paletas-de-colores/azul-laqueado-50bb-54-079-1672178,,#B9C1CD,"185,193,205",Azul,
18BB 59/133,Azul Liláceo,https://www.alba.com.ar/es/paletas-de-colores/azul-lilaceo-18bb-59-133-3136996,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-236897.png,#B3CADE,"179,202,222",Azul,
30BB 72/045,Azul Lunar,https://www.alba.com.ar/es/paletas-de-colores/azul-lunar-30bb-72-045-1671628,,#D6DCE2,"214,220,226",Azul,
70BB 33/202,Azul Majestuoso,https://www.alba.com.ar/es/paletas-de-colores/azul-majestuoso-70bb-33-202-1672633,,#8998BC,"137,152,188",Azul,
50BB 08/171,Azul Marino Vibrante,https://www.alba.com.ar/es/paletas-de-colores/azul-marino-vibrante-50bb-08-171-1672162,,#324965,"50,73,101",Azul,
30BB 08/188,Azul Mediterráneo,https://www.alba.com.ar/es/paletas-de-colores/azul-mediterraneo-30bb-08-188-1671586,,#274C68,"39,76,104",Azul,
10BB 08/200,Azul Neptuno,https://www.alba.com.ar/es/paletas-de-colores/azul-neptuno-10bb-08-200-1671069,,#1A4F6A,"26,79,106",Azul,
10BB 15/154,Azul Niágara,https://www.alba.com.ar/es/paletas-de-colores/azul-niagara-10bb-15-154-1671076,,#4C6B80,"76,107,128",Azul,
40BG 70/146,Azul Niño,https://www.alba.com.ar/es/paletas-de-colores/azul-nino-40bg-70-146-1671975,,#B5DFE7,"181,223,231",Azul,
50BB 18/216,Azul Noble,https://www.alba.com.ar/es/paletas-de-colores/azul-noble-50bb-18-216-1672168,,#567195,"86,113,149",Azul,
70BB 09/241,Azul Noche,https://www.alba.com.ar/es/paletas-de-colores/azul-noche-70bb-09-241-1672622,,#354E76,"53,78,118",Azul,
50BG 20/230,Azul Oceánico,https://www.alba.com.ar/es/paletas-de-colores/azul-oceanico-50bg-20-230-1672192,,#338193,"51,129,147",Azul,
52BG 38/320,Azul Olímpico,https://www.alba.com.ar/es/paletas-de-colores/azul-olimpico-52bg-38-320-1672417,,#39AFC9,"57,175,201",Azul,
30BB 46/086,Azul Otoñal,https://www.alba.com.ar/es/paletas-de-colores/azul-otonal-30bb-46-086-1671611,,#A7B3C0,"167,179,192",Azul,
10BB 40/090,Azul Oxford,https://www.alba.com.ar/es/paletas-de-colores/azul-oxford-10bb-40-090-1671084,,#99AAB6,"153,170,182",Azul,
56BG 23/355,Azul Pekín,https://www.alba.com.ar/es/paletas-de-colores/azul-pekin-56bg-23-355-1672450,,#008DAC,"0,141,172",Azul,
30BB 33/235,Azul Pervinca,https://www.alba.com.ar/es/paletas-de-colores/azul-pervinca-30bb-33-235-1671608,,#769DC2,"118,157,194",Azul,
80BG 39/354,Azul Pim,https://www.alba.com.ar/es/paletas-de-colores/azul-pim-80bg-39-354-3137202,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-236644.png,#38B1DB,"56,177,219",Azul,
50BG 69/117,Azul Polo,https://www.alba.com.ar/es/paletas-de-colores/azul-polo-50bg-69-117-1672203,,#BDDDE4,"189,221,228",Azul,
22BB 34/304,Azul Portuario,https://www.alba.com.ar/es/paletas-de-colores/azul-portuario-22bb-34-304-1671523,,#60A0CE,"96,160,206",Azul,
45BB 22/347,Azul Portugués,https://www.alba.com.ar/es/paletas-de-colores/azul-portugues-45bb-22-347-1672076,,#4280B6,"66,128,182",Azul,
31BB 23/340,Azul Preludio,https://www.alba.com.ar/es/paletas-de-colores/azul-preludio-31bb-23-340-1671902,,#3F87BC,"63,135,188",Azul,
10BB 09/155,Azul Prusia,https://www.alba.com.ar/es/paletas-de-colores/azul-prusia-10bb-09-155-1671070,,#315368,"49,83,104",Azul,
62BB 08/369,Azul Puro,https://www.alba.com.ar/es/paletas-de-colores/azul-puro-62bb-08-369-1672559,,#024A7F,"2,74,127",Azul,
16BB 19/395,Azul Real,https://www.alba.com.ar/es/paletas-de-colores/azul-real-16bb-19-395-1671384,,#007CB6,"0,124,182",Azul,
13BB 17/399,Azul Regata,https://www.alba.com.ar/es/paletas-de-colores/azul-regata-13bb-17-399-1671360,,#0078AF,"0,120,175",Azul,
10BB 09/250,Azul Relámpago,https://www.alba.com.ar/es/paletas-de-colores/azul-relampago-10bb-09-250-1671071,,#005476,"0,84,118",Azul,
74BG 61/206,Azul Remoto,https://www.alba.com.ar/es/paletas-de-colores/azul-remoto-74bg-61-206-1672875,,#9FD3E7,"159,211,231",Azul,
30BB 11/244,Azul Reposera,https://www.alba.com.ar/es/paletas-de-colores/azul-reposera-30bb-11-244-1671592,,#1D567C,"29,86,124",Azul,
50BG 72/170,Azul Salvaje,https://www.alba.com.ar/es/paletas-de-colores/azul-salvaje-50bg-72-170-1672205,,#B4DFE8,"180,223,232",Azul,
30BB 63/097,Azul Seda,https://www.alba.com.ar/es/paletas-de-colores/azul-seda-30bb-63-097-1671622,,#C2D0DF,"194,208,223",Azul,
35BG 42/331,Azul Seducción,https://www.alba.com.ar/es/paletas-de-colores/azul-seduccion-35bg-42-331-1671930,,#38B9CD,"56,185,205",Azul,
60BG 17/341,Azul Sideral,https://www.alba.com.ar/es/paletas-de-colores/azul-sideral-60bg-17-341-1672474,,#007C9A,"0,124,154",Azul,
70BG 11/257,Azul Tempestad,https://www.alba.com.ar/es/paletas-de-colores/azul-tempestad-70bg-11-257-1672653,,#00647C,"0,100,124",Azul,
10BB 30/203,Azul Tibet,https://www.alba.com.ar/es/paletas-de-colores/azul-tibet-10bb-30-203-1671081,,#6C97B3,"108,151,179",Azul,
16BB 41/268,Azul Toronto,https://www.alba.com.ar/es/paletas-de-colores/azul-toronto-16bb-41-268-1671386,,#79B0D7,"121,176,215",Azul,
04BB 57/189,Azul Tranquilo,https://www.alba.com.ar/es/paletas-de-colores/azul-tranquilo-04bb-57-189-1671025,,#A1C9E3,"161,201,227",Azul,
49BB 51/186,Azul Turquía,https://www.alba.com.ar/es/paletas-de-colores/azul-turquia-49bb-51-186-1672150,,#A3BADA,"163,186,218",Azul,
89BG 70/116,Azul Viento,https://www.alba.com.ar/es/paletas-de-colores/azul-viento-89bg-70-116-1673076,,#C1DAE6,"193,218,230",Azul,
90BG 38/185,Azul Windsor,https://www.alba.com.ar/es/paletas-de-colores/azul-windsor-90bg-38-185-1673123,,#7CA8BF,"124,168,191",Azul,
98BG 26/393,Azul Zafiro,https://www.alba.com.ar/es/paletas-de-colores/azul-zafiro-98bg-26-393-1673377,,#0095C7,"0,149,199",Azul,
90BG 20/241,Azul Índigo,https://www.alba.com.ar/es/paletas-de-colores/azul-indigo-90bg-20-241-1673115,,#3A7D9A,"58,125,154",Azul,
10BB 43/206,Azul Ópalo,https://www.alba.com.ar/es/paletas-de-colores/azul-opalo-10bb-43-206-1671085,,#89B3D0,"137,179,208",Azul,
11BB 64/135,Biquini,https://www.alba.com.ar/es/paletas-de-colores/biquini-11bb-64-135-1671337,,#B6D1E2,"182,209,226",Azul,
70BB 64/035,Blanco Ahumado,https://www.alba.com.ar/es/paletas-de-colores/blanco-ahumado-70bb-64-035-1672640,,#CCCED3,"204,206,211",Azul,
49BB 76/037,Blanco Dinastía Ming,https://www.alba.com.ar/es/paletas-de-colores/blanco-dinastia-ming-49bb-76-037-1672151,,#DDE1E4,"221,225,228",Azul,
30BB 33/163,Blueberry,https://www.alba.com.ar/es/paletas-de-colores/blueberry-30bb-33-163-1671606,,#819BB4,"129,155,180",Azul,
50BG 30/235,Blues,https://www.alba.com.ar/es/paletas-de-colores/blues-50bg-30-235-1672193,,#519BAD,"81,155,173",Azul,
51BB 11/311,Boda Azul,https://www.alba.com.ar/es/paletas-de-colores/boda-azul-51bb-11-311-1672406,,#1C5789,"28,87,137",Azul,
66BB 29/332,Bouquet de Lavanda,https://www.alba.com.ar/es/paletas-de-colores/bouquet-de-lavanda-66bb-29-332-3137170,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-237164.png,#7090C9,"112,144,201",Azul,
30BB 72/034,Brillo de Estrellas,https://www.alba.com.ar/es/paletas-de-colores/brillo-de-estrellas-30bb-72-034-1671626,,#D7DCE0,"215,220,224",Azul,
30BB 54/120,Brillo de Hadas,https://www.alba.com.ar/es/paletas-de-colores/brillo-de-hadas-30bb-54-120-1671617,,#B2C2D5,"178,194,213",Azul,
10BB 17/269,Brillo de Zafiro,https://www.alba.com.ar/es/paletas-de-colores/brillo-de-zafiro-10bb-17-269-1671077,,#32759A,"50,117,154",Azul,
10BB 49/137,Brillo Estelar,https://www.alba.com.ar/es/paletas-de-colores/brillo-estelar-10bb-49-137-1671086,,#A0BBCD,"160,187,205",Azul,
17BB 79/028,Bruma de Escarcha,https://www.alba.com.ar/es/paletas-de-colores/bruma-de-escarcha-17bb-79-028-3136990,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-237071.png,#E0E4E8,"224,228,232",Azul,
70BG 70/131,Bruma Naciente,https://www.alba.com.ar/es/paletas-de-colores/bruma-naciente-70bg-70-131-1672675,,#BBDDE9,"187,221,233",Azul,
96BG 20/413,Calma Mediterránea,https://www.alba.com.ar/es/paletas-de-colores/calma-mediterranea-96bg-20-413-3137272,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-236747.png,#0081B8,"0,129,184",Azul,
32BB 33/133,Campanilla Silvestre,https://www.alba.com.ar/es/paletas-de-colores/campanilla-silvestre-32bb-33-133-1671909,,#8699AD,"134,153,173",Azul,
93BG 32/374,Canción del Ave,https://www.alba.com.ar/es/paletas-de-colores/cancion-del-ave-93bg-32-374-1673347,,#10A1CF,"16,161,207",Azul,
67BB 14/216,Capa Real,https://www.alba.com.ar/es/paletas-de-colores/capa-real-67bb-14-216-3137174,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-237161.png,#4E6185,"78,97,133",Azul,
06BB 39/179,Caramelo de Arándano,https://www.alba.com.ar/es/paletas-de-colores/caramelo-de-arandano-06bb-39-179-3136928,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-236806.png,#83A8C1,"131,168,193",Azul,
10BB 55/065,Casual Jeans,https://www.alba.com.ar/es/paletas-de-colores/casual-jeans-10bb-55-065-1671088,,#B8C4CC,"184,196,204",Azul,
70BB 35/108,Caída de la Noche,https://www.alba.com.ar/es/paletas-de-colores/caida-de-la-noche-70bb-35-108-1672634,,#979FB2,"151,159,178",Azul,
99BG 62/159,Celestial Claro,https://www.alba.com.ar/es/paletas-de-colores/celestial-claro-99bg-62-159-1673388,,#B1D2E6,"177,210,230",Azul,
77BG 57/234,Chiffon Azul,https://www.alba.com.ar/es/paletas-de-colores/chiffon-azul-77bg-57-234-1672901,,#8DCCE7,"141,204,231",Azul,
70BG 70/113,Cielo Californiano,https://www.alba.com.ar/es/paletas-de-colores/cielo-californiano-70bg-70-113-1672674,,#C1DDE7,"193,221,231",Azul,
50BG 74/130,Cielo de Verano,https://www.alba.com.ar/es/paletas-de-colores/cielo-de-verano-50bg-74-130-1672206,,#C1E3EA,"193,227,234",Azul,
54BB 39/103,Cielo Eléctrico,https://www.alba.com.ar/es/paletas-de-colores/cielo-electrico-54bb-39-103-3137134,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-237107.png,#9CA5B6,"156,165,182",Azul,
70BB 21/147,Cielo Estrellado,https://www.alba.com.ar/es/paletas-de-colores/cielo-estrellado-70bb-21-147-1672628,,#707992,"112,121,146",Azul,
48BG 54/244,Cielo Limpio,https://www.alba.com.ar/es/paletas-de-colores/cielo-limpio-48bg-54-244-1672139,,#7FCADB,"127,202,219",Azul,
25BB 30/318,Cielo Náutico,https://www.alba.com.ar/es/paletas-de-colores/cielo-nautico-25bb-30-318-1671545,,#5497C8,"84,151,200",Azul,
70BG 67/126,Cielo Radiante,https://www.alba.com.ar/es/paletas-de-colores/cielo-radiante-70bg-67-126-1672672,,#B5D7E2,"181,215,226",Azul,
